Date,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits
2018-01-02 00:00:00-05:00,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.42682647705078,102223600,0.0,0.0
2018-01-03 00:00:00-05:00,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.41978073120117,118071600,0.0,0.0
2018-01-04 00:00:00-05:00,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.60752868652344,89738400,0.0,0.0
2018-01-05 00:00:00-05:00,43.36000061035156,43.842498779296875,43.26250076293945,43.75,41.069862365722656,94640000,0.0,0.0
2018-01-08 00:00:00-05:00,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,40.91731643676758,82271200,0.0,0.0
2018-01-09 00:00:00-05:00,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,40.912628173828125,86336000,0.0,0.0
2018-01-10 00:00:00-05:00,43.290000915527344,43.57500076293945,43.25,43.5724983215332,40.903228759765625,95839600,0.0,0.0
2018-01-11 00:00:00-05:00,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,41.13557815551758,74670800,0.0,0.0
2018-01-12 00:00:00-05:00,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.56036376953125,101672400,0.0,0.0
2018-01-16 00:00:00-05:00,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.3491325378418,118263600,0.0,0.0
2018-01-17 00:00:00-05:00,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,42.03207778930664,137547200,0.0,0.0
2018-01-18 00:00:00-05:00,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,42.06960678100586,124773600,0.0,0.0
2018-01-19 00:00:00-05:00,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,41.88187026977539,129700400,0.0,0.0
2018-01-22 00:00:00-05:00,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.53923034667969,108434400,0.0,0.0
2018-01-23 00:00:00-05:00,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.54861831665039,130756400,0.0,0.0
2018-01-24 00:00:00-05:00,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,40.886810302734375,204420400,0.0,0.0
2018-01-25 00:00:00-05:00,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,40.156944274902344,166116000,0.0,0.0
2018-01-26 00:00:00-05:00,43.0,43.0,42.51499938964844,42.877498626708984,40.25082015991211,156572000,0.0,0.0
2018-01-29 00:00:00-05:00,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.41769027709961,202561600,0.0,0.0
2018-01-30 00:00:00-05:00,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.18535232543945,184192800,0.0,0.0
2018-01-31 00:00:00-05:00,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.29330062866211,129915600,0.0,0.0
2018-02-01 00:00:00-05:00,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.37543487548828,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,41.5,41.70000076293945,40.025001525878906,40.125,37.666934967041016,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.72584533691406,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.260684967041016,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.4416389465332,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.4113655090332,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,36.85673904418945,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.34126663208008,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,38.725364685058594,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.43935775756836,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,42.4474983215332,43.272499084472656,42.25,43.247501373291016,40.76367950439453,204588800,0.0,0.0
2018-02-16 00:00:00-05:00,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.63169860839844,160704400,0.0,0.0
2018-02-20 00:00:00-05:00,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.495033264160156,135722000,0.0,0.0
2018-02-21 00:00:00-05:00,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.311241149902344,149886400,0.0,0.0
2018-02-22 00:00:00-05:00,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.64821243286133,123967600,0.0,0.0
2018-02-23 00:00:00-05:00,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.35512161254883,135249600,0.0,0.0
2018-02-26 00:00:00-05:00,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.17279815673828,152648800,0.0,0.0
2018-02-27 00:00:00-05:00,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.0361328125,155712400,0.0,0.0
2018-02-28 00:00:00-05:00,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,41.972511291503906,151128400,0.0,0.0
2018-03-01 00:00:00-05:00,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.237308502197266,195208000,0.0,0.0
2018-03-02 00:00:00-05:00,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.52244186401367,153816000,0.0,0.0
2018-03-05 00:00:00-05:00,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.66617965698242,113605600,0.0,0.0
2018-03-06 00:00:00-05:00,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.630828857421875,95154000,0.0,0.0
2018-03-07 00:00:00-05:00,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.24437713623047,126814000,0.0,0.0
2018-03-08 00:00:00-05:00,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,41.69445037841797,95096400,0.0,0.0
2018-03-09 00:00:00-05:00,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.410797119140625,128740800,0.0,0.0
2018-03-12 00:00:00-04:00,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,42.82081604003906,128828400,0.0,0.0
2018-03-13 00:00:00-04:00,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.40843963623047,126774000,0.0,0.0
2018-03-14 00:00:00-04:00,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.047916412353516,117473600,0.0,0.0
2018-03-15 00:00:00-04:00,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.09739303588867,90975200,0.0,0.0
2018-03-16 00:00:00-04:00,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,41.948944091796875,157618800,0.0,0.0
2018-03-19 00:00:00-04:00,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.3079948425293,133787200,0.0,0.0
2018-03-20 00:00:00-04:00,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.29385757446289,78597600,0.0,0.0
2018-03-21 00:00:00-04:00,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.358367919921875,148219600,0.0,0.0
2018-03-22 00:00:00-04:00,42.5,43.16999816894531,42.150001525878906,42.212501525878906,39.78812026977539,165963200,0.0,0.0
2018-03-23 00:00:00-04:00,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,38.86675262451172,164115200,0.0,0.0
2018-03-26 00:00:00-04:00,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.711822509765625,150164800,0.0,0.0
2018-03-27 00:00:00-04:00,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,39.667930603027344,163690400,0.0,0.0
2018-03-28 00:00:00-04:00,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.229637145996094,166674000,0.0,0.0
2018-03-29 00:00:00-04:00,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.535980224609375,153594000,0.0,0.0
2018-04-02 00:00:00-04:00,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.276771545410156,150347200,0.0,0.0
2018-04-03 00:00:00-04:00,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.679718017578125,121112000,0.0,0.0
2018-04-04 00:00:00-04:00,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.438472747802734,138422000,0.0,0.0
2018-04-05 00:00:00-04:00,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.71889877319336,107732800,0.0,0.0
2018-04-06 00:00:00-04:00,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.677364349365234,140021200,0.0,0.0
2018-04-09 00:00:00-04:00,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.07088851928711,116070800,0.0,0.0
2018-04-10 00:00:00-04:00,43.25,43.5,42.88249969482422,43.3125,40.8249397277832,113634400,0.0,0.0
2018-04-11 00:00:00-04:00,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.634056091308594,89726400,0.0,0.0
2018-04-12 00:00:00-04:00,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.03464889526367,91557200,0.0,0.0
2018-04-13 00:00:00-04:00,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.173683166503906,100497200,0.0,0.0
2018-04-16 00:00:00-04:00,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.4305419921875,86313600,0.0,0.0
2018-04-17 00:00:00-04:00,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.00078582763672,106421600,0.0,0.0
2018-04-18 00:00:00-04:00,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,41.906532287597656,83018000,0.0,0.0
2018-04-19 00:00:00-04:00,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,40.71889877319336,139235200,0.0,0.0
2018-04-20 00:00:00-04:00,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.05054473876953,261964400,0.0,0.0
2018-04-23 00:00:00-04:00,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,38.937442779541016,146062000,0.0,0.0
2018-04-24 00:00:00-04:00,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.39545822143555,134768000,0.0,0.0
2018-04-25 00:00:00-04:00,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.562767028808594,113528400,0.0,0.0
2018-04-26 00:00:00-04:00,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.69709396362305,111852000,0.0,0.0
2018-04-27 00:00:00-04:00,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.2493782043457,142623200,0.0,0.0
2018-04-30 00:00:00-04:00,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,38.942161560058594,169709600,0.0,0.0
2018-05-01 00:00:00-04:00,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.847023010253906,214277600,0.0,0.0
2018-05-02 00:00:00-04:00,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.60726547241211,266157600,0.0,0.0
2018-05-03 00:00:00-04:00,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.682674407958984,136272800,0.0,0.0
2018-05-04 00:00:00-04:00,44.5625,46.0625,44.54249954223633,45.95750045776367,43.318023681640625,224805200,0.0,0.0
2018-05-07 00:00:00-04:00,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.63142776489258,169805600,0.0,0.0
2018-05-08 00:00:00-04:00,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.84115219116211,113611200,0.0,0.0
2018-05-09 00:00:00-04:00,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.14984130859375,92844800,0.0,0.0
2018-05-10 00:00:00-04:00,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,44.78135681152344,111957200,0.0,0.0
2018-05-11 00:00:00-04:00,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.61103057861328,104848800,0.1825,0.0
2018-05-14 00:00:00-04:00,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.5069580078125,83115200,0.0,0.0
2018-05-15 00:00:00-04:00,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.102455139160156,94780800,0.0,0.0
2018-05-16 00:00:00-04:00,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.51405715942383,76732400,0.0,0.0
2018-05-17 00:00:00-04:00,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.232566833496094,69176000,0.0,0.0
2018-05-18 00:00:00-04:00,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.071712493896484,73190800,0.0,0.0
2018-05-21 00:00:00-04:00,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.38396453857422,73603200,0.0,0.0
2018-05-22 00:00:00-04:00,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.27277374267578,60962800,0.0,0.0
2018-05-23 00:00:00-04:00,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.5566291809082,80233600,0.0,0.0
2018-05-24 00:00:00-04:00,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.5069580078125,92936000,0.0,0.0
2018-05-25 00:00:00-04:00,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.60866928100586,69844000,0.0,0.0
2018-05-29 00:00:00-04:00,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.44783401489258,90056400,0.0,0.0
2018-05-30 00:00:00-04:00,46.93000030517578,47.0,46.69499969482422,46.875,44.353206634521484,74762000,0.0,0.0
2018-05-31 00:00:00-04:00,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.20417785644531,109931200,0.0,0.0
2018-06-01 00:00:00-04:00,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.00135040283203,93770000,0.0,0.0
2018-06-04 00:00:00-04:00,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.377471923828125,105064800,0.0,0.0
2018-06-05 00:00:00-04:00,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,45.72755432128906,86264000,0.0,0.0
2018-06-06 00:00:00-04:00,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,45.886051177978516,83734400,0.0,0.0
2018-06-07 00:00:00-04:00,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,45.76304626464844,85388800,0.0,0.0
2018-06-08 00:00:00-04:00,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.34670639038086,106627200,0.0,0.0
2018-06-11 00:00:00-04:00,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.23552703857422,73234000,0.0,0.0
2018-06-12 00:00:00-04:00,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.483917236328125,67644400,0.0,0.0
2018-06-13 00:00:00-04:00,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.11016845703125,86553600,0.0,0.0
2018-06-14 00:00:00-04:00,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.133819580078125,86440400,0.0,0.0
2018-06-15 00:00:00-04:00,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,44.67017364501953,246876800,0.0,0.0
2018-06-18 00:00:00-04:00,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.64653015136719,73939600,0.0,0.0
